customer_id,dropoff_long,dropoff_lat,dropoff_node_id,volume,dropoff_tw_start,dropoff_tw_end,service_duration,depth,height,width,dropoff_zone_id,delivered_date,depot_id,vehicle_id,stop_id
c471,-88.259804,41.63922,cust_node_313,6282.387999999999,,,38.0,34.3,7.6,24.1,A-2.2C,2018-08-08,DCH3,v1,SM
c472,-88.230497,41.631528,cust_node_314,36761.04,,,46.0,43.2,27.9,30.5,A-3.1A,2018-08-08,DCH3,v1,SO
c473,-88.230497,41.631528,cust_node_314,21716.82,,,46.0,30.6,23.5,30.2,A-3.1A,2018-08-08,DCH3,v1,SO
c474,-88.230497,41.631528,cust_node_314,54211.91999999999,,,46.0,48.3,30.5,36.8,A-3.1A,2018-08-08,DCH3,v1,SO
c475,-88.230497,41.631528,cust_node_314,90673.2,,,46.0,56.6,35.6,45.0,A-3.1A,2018-08-08,DCH3,v1,SO
c476,-88.230497,41.631528,cust_node_314,2466.0,,,46.0,30.0,3.0,27.4,A-3.1A,2018-08-08,DCH3,v1,SO
c477,-88.2381,41.637066,cust_node_315,3436.112,,,28.0,25.4,7.6,17.8,A-2.2B,2018-08-08,DCH3,v1,SP
c478,-88.227685,41.633463,cust_node_316,54211.91999999999,,,60.0,48.3,30.5,36.8,A-2.1A,2018-08-08,DCH3,v1,SR
c479,-88.246948,41.643509,cust_node_317,13392.72,,,44.0,49.5,7.6,35.6,A-2.1B,2018-08-08,DCH3,v1,TA
c480,-88.278087,41.646,cust_node_318,3023.16,,,49.0,29.5,6.1,16.8,,2018-08-08,DCH3,v1,TD
c481,-88.26482,41.649791,cust_node_319,77916.21500000001,,,25.0,55.9,30.5,45.7,A-2.2C,2018-08-08,DCH3,v1,TG
c482,-88.261328,41.646031,cust_node_320,4441.668000000001,,,20.0,25.3,7.7,22.8,A-2.1D,2018-08-08,DCH3,v1,TL
c483,-88.226893,41.625376,cust_node_321,3436.112,,,46.5,25.4,7.6,17.8,A-3.2A,2018-08-08,DCH3,v1,TN
c484,-88.226893,41.625376,cust_node_321,42852.726,,,46.5,48.3,27.9,31.8,A-3.2A,2018-08-08,DCH3,v1,TN
c485,-88.248646,41.641874,cust_node_322,7937.706,,,53.0,34.3,11.4,20.3,A-2.1B,2018-08-08,DCH3,v1,TO
c486,-88.254463,41.651825,cust_node_323,5741.924,,,44.5,25.4,12.7,17.8,A-2.1E,2018-08-08,DCH3,v1,TR
c487,-88.254463,41.651825,cust_node_323,9522.192,,,44.5,39.4,7.6,31.8,A-2.1E,2018-08-08,DCH3,v1,TR
c488,-88.231423,41.633995,cust_node_324,9160.128,,,21.0,43.2,7.6,27.9,A-2.2A,2018-08-08,DCH3,v1,TT
c489,-88.275102,41.642436,cust_node_325,32159.26,2018-08-08 14:00:00,2018-08-08 21:00:00,21.7,44.5,20.3,35.6,A-2.3D,2018-08-08,DCH3,v1,TV
c490,-88.275102,41.642436,cust_node_325,25924.632,2018-08-08 14:00:00,2018-08-08 21:00:00,21.7,35.6,22.9,31.8,A-2.3D,2018-08-08,DCH3,v1,TV
c491,-88.275102,41.642436,cust_node_325,4257.792,2018-08-08 14:00:00,2018-08-08 21:00:00,21.7,38.4,4.8,23.1,A-2.3D,2018-08-08,DCH3,v1,TV
c492,-88.249309,41.641825,cust_node_326,823.515,,,47.0,23.1,2.3,15.5,,2018-08-08,DCH3,v1,UI
c493,-88.248979,41.641073,cust_node_327,6282.387999999999,,,77.0,34.3,7.6,24.1,A-2.1B,2018-08-08,DCH3,v1,UJ
c494,-88.248979,41.641073,cust_node_327,1262.976,,,77.0,20.8,4.6,13.2,A-2.1B,2018-08-08,DCH3,v1,UJ
c495,-88.231146,41.636141,cust_node_328,13392.72,,,22.0,49.5,7.6,35.6,A-2.2A,2018-08-08,DCH3,v1,UN
c496,-88.273948,41.635714,cust_node_329,13297.312,,,21.0,36.8,17.8,20.3,A-2.3C,2018-08-08,DCH3,v1,UU
c497,-88.273948,41.635714,cust_node_329,13392.72,,,21.0,49.5,7.6,35.6,A-2.3C,2018-08-08,DCH3,v1,UU
c498,-88.230201,41.63416,cust_node_330,2665.872,,,18.0,29.7,3.3,27.2,A-2.2A,2018-08-08,DCH3,v1,VE
c499,-88.230201,41.63416,cust_node_330,1423.11,,,18.0,20.5,7.8,8.9,A-2.2A,2018-08-08,DCH3,v1,VE
c500,-88.243432,41.638439,cust_node_331,13297.312,,,54.0,36.8,17.8,20.3,A-2.2B,2018-08-08,DCH3,v1,VN
c501,-88.267841,41.637619,cust_node_332,6884.46,,,41.5,30.5,11.4,19.8,A-2.3C,2018-08-08,DCH3,v1,VU
c502,-88.267841,41.637619,cust_node_332,9522.192,,,41.5,39.4,7.6,31.8,A-2.3C,2018-08-08,DCH3,v1,VU
c503,-88.24038,41.641661,cust_node_333,54211.91999999999,,,115.0,48.3,30.5,36.8,A-2.3B,2018-08-08,DCH3,v1,VV
c504,-88.260195,41.63987,cust_node_334,92804.361,,,51.0,53.3,38.1,45.7,A-2.2C,2018-08-08,DCH3,v1,WB
c505,-88.228052,41.624873,cust_node_335,4328.2080000000005,,,39.0,25.8,7.2,23.3,A-3.2A,2018-08-08,DCH3,v1,WE
c506,-88.230138,41.632305,cust_node_336,4164.335999999999,,,13.5,26.4,6.6,23.9,A-3.1A,2018-08-08,DCH3,v1,WF
c507,-88.230138,41.632305,cust_node_336,2856.78,,,13.5,29.5,3.6,26.9,A-3.1A,2018-08-08,DCH3,v1,WF
c508,-88.276416,41.647059,cust_node_337,10440.234,,,45.0,34.3,11.4,26.7,A-2.3D,2018-08-08,DCH3,v1,WK
c509,-88.257307,41.652629,cust_node_338,53727.604,,,72.0,52.1,25.4,40.6,A-2.1E,2018-08-08,DCH3,v1,WL
c510,-88.25539,41.644754,cust_node_339,7849.8,,,26.0,31.5,14.0,17.8,A-2.1E,2018-08-08,DCH3,v1,WM
c511,-88.25539,41.644754,cust_node_339,5983.329,,,26.0,31.1,12.1,15.9,A-2.1E,2018-08-08,DCH3,v1,WM
c512,-88.260492,41.647209,cust_node_340,6282.387999999999,,,172.0,34.3,7.6,24.1,A-2.1D,2018-08-08,DCH3,v1,WP
c513,-88.260746,41.636181,cust_node_341,32159.26,,,53.0,44.5,20.3,35.6,A-2.3C,2018-08-08,DCH3,v1,WX
c514,-88.276802,41.643989,cust_node_342,17802.288000000004,,,57.0,40.6,20.3,21.6,A-2.3D,2018-08-08,DCH3,v1,XB
c515,-88.276802,41.643989,cust_node_342,17802.288000000004,,,57.0,40.6,20.3,21.6,A-2.3D,2018-08-08,DCH3,v1,XB
c516,-88.226115,41.632351,cust_node_343,4164.335999999999,,,47.0,26.4,6.6,23.9,A-2.1A,2018-08-08,DCH3,v1,XF
c517,-88.226946,41.62367,cust_node_344,3570.0,,,27.0,28.0,5.0,25.5,A-3.2A,2018-08-08,DCH3,v1,XH
c518,-88.23141,41.633622,cust_node_345,4461.912,,,27.5,25.2,7.8,22.7,A-2.2A,2018-08-08,DCH3,v1,XI
c519,-88.23141,41.633622,cust_node_345,38128.5,,,27.5,45.0,22.9,37.0,A-2.2A,2018-08-08,DCH3,v1,XI
c520,-88.23141,41.633622,cust_node_345,63252.23999999999,,,27.5,44.4,34.0,41.9,A-2.2A,2018-08-08,DCH3,v1,XI
c521,-88.23141,41.633622,cust_node_345,10440.234,,,27.5,34.3,11.4,26.7,A-2.2A,2018-08-08,DCH3,v1,XI
c522,-88.255117,41.64023,cust_node_346,1760.8,,,23.0,31.0,2.0,28.4,A-2.1C,2018-08-08,DCH3,v1,XL
c523,-88.25072,41.641268,cust_node_347,9160.128,,,28.0,43.2,7.6,27.9,A-2.1B,2018-08-08,DCH3,v1,XT
c524,-88.253684,41.648459,cust_node_348,944.0,,,34.7,32.0,1.0,29.5,A-2.1E,2018-08-08,DCH3,v1,XU
c525,-88.253684,41.648459,cust_node_348,32159.26,,,34.7,44.5,20.3,35.6,A-2.1E,2018-08-08,DCH3,v1,XU
c526,-88.253684,41.648459,cust_node_348,25924.632,,,34.7,35.6,22.9,31.8,A-2.1E,2018-08-08,DCH3,v1,XU
c527,-88.229883,41.638601,cust_node_349,3478.7519999999995,,,66.0,28.2,4.8,25.7,,2018-08-08,DCH3,v1,YD
c528,-88.261312,41.649073,cust_node_350,15726.41,,,35.0,40.6,12.7,30.5,A-2.1D,2018-08-08,DCH3,v1,YE
c529,-88.231384,41.632889,cust_node_351,55158.64,,,120.0,50.8,30.5,35.6,A-2.2A,2018-08-08,DCH3,v1,YJ
c530,-88.235407,41.642548,cust_node_352,709.935,,,29.0,23.5,1.9,15.9,A-2.3B,2018-08-08,DCH3,v1,YP
c531,-88.2659,41.648557,cust_node_353,1118.088,,,28.0,31.8,1.2,29.3,A-2.2C,2018-08-08,DCH3,v1,YY
c532,-88.275023,41.640801,cust_node_354,709.935,,,31.0,23.5,1.9,15.9,A-2.3D,2018-08-08,DCH3,v1,YZ
c533,-88.249425,41.638584,cust_node_355,5741.924,,,42.0,25.4,12.7,17.8,A-2.1B,2018-08-08,DCH3,v1,ZA
c534,-88.272949,41.645724,cust_node_356,7937.706,,,19.3,34.3,11.4,20.3,A-2.2D,2018-08-08,DCH3,v1,ZD
c535,-88.272949,41.645724,cust_node_356,2466.0,,,19.3,30.0,3.0,27.4,A-2.2D,2018-08-08,DCH3,v1,ZD
c536,-88.272949,41.645724,cust_node_356,13297.312,,,19.3,36.8,17.8,20.3,A-2.2D,2018-08-08,DCH3,v1,ZD
c537,-88.228871,41.637368,cust_node_357,13297.312,,,36.0,36.8,17.8,20.3,A-2.3A,2018-08-08,DCH3,v1,ZI
c538,-88.258313,41.642992,cust_node_358,10440.234,,,39.0,34.3,11.4,26.7,A-2.1C,2018-08-08,DCH3,v1,ZJ
c539,-88.253702,41.64216,cust_node_359,2028.015,,,48.0,24.1,5.1,16.5,A-2.1C,2018-08-08,DCH3,v1,ZQ
c540,-88.253425,41.644363,cust_node_360,5741.924,,,25.0,25.4,12.7,17.8,A-2.1E,2018-08-08,DCH3,v1,ZU
c541,-88.276836,41.646193,cust_node_361,3284.4240000000004,,,19.0,28.6,4.4,26.1,A-2.3D,2018-08-08,DCH3,v1,ZV
c542,-88.276836,41.646193,cust_node_361,526.5,,,19.0,35.1,0.5,30.0,A-2.3D,2018-08-08,DCH3,v1,ZV
c543,-88.261483,41.646632,cust_node_362,2134.16,,,33.0,41.2,2.0,25.9,A-2.1D,2018-08-08,DCH3,v1,ZW
c5804,-87.999809,42.067846,cust_node_3477,5380.584,,,52.0,35.6,6.6,22.9,D-22.2H,2018-08-08,DCH4,v23,AA
c5805,-88.019402,42.070954,cust_node_3478,3436.112,,,52.0,25.4,7.6,17.8,D-22.1C,2018-08-08,DCH4,v23,AB
c5806,-88.004313,42.087422,cust_node_3479,1829.19,,,32.0,24.1,4.6,16.5,D-22.3E,2018-08-08,DCH4,v23,AC
c5807,-88.012892,42.068957,cust_node_3480,17886.329999999998,,,64.0,33.0,20.3,26.7,D-22.2C,2018-08-08,DCH4,v23,AD
c5808,-88.000289,42.089622,cust_node_3481,24227.28,,,45.0,48.3,15.2,33.0,D-22.3E,2018-08-08,DCH4,v23,AF
c5809,-88.00635,42.080124,cust_node_3482,4154.904,,,42.0,38.6,4.6,23.4,D-22.1D,2018-08-08,DCH4,v23,AL
c5810,-88.025123,42.075751,cust_node_3483,1611.792,,,60.0,31.2,1.8,28.7,D-22.1A,2018-08-08,DCH4,v23,AM
c5811,-88.021045,42.077662,cust_node_3484,6282.387999999999,,,45.0,34.3,7.6,24.1,D-22.1B,2018-08-08,DCH4,v23,AP
c5812,-88.00352,42.080862,cust_node_3485,5741.924,2018-08-08 14:00:00,2018-08-08 21:00:00,226.0,25.4,12.7,17.8,D-22.3G,2018-08-08,DCH4,v23,AV
c5813,-88.016771,42.07112,cust_node_3486,2928.42,,,33.5,29.7,5.8,17.0,D-22.1C,2018-08-08,DCH4,v23,BC
c5814,-88.016771,42.07112,cust_node_3486,3436.112,,,33.5,25.4,7.6,17.8,D-22.1C,2018-08-08,DCH4,v23,BC
c5815,-88.015621,42.080656,cust_node_3487,10440.234,,,36.0,34.3,11.4,26.7,D-22.1D,2018-08-08,DCH4,v23,BG
c5816,-87.99874,42.078664,cust_node_3488,8957.85,,,28.5,33.0,8.9,30.5,D-22.2G,2018-08-08,DCH4,v23,BH
c5817,-87.99874,42.078664,cust_node_3488,8957.85,,,28.5,33.0,8.9,30.5,D-22.2G,2018-08-08,DCH4,v23,BH
c5818,-88.006343,42.07944,cust_node_3489,17886.329999999998,,,77.0,33.0,20.3,26.7,D-22.1D,2018-08-08,DCH4,v23,BJ
c5819,-88.007298,42.067855,cust_node_3490,1413.12,,,63.0,32.0,9.6,4.6,D-22.2C,2018-08-08,DCH4,v23,BK
c5820,-88.011692,42.084625,cust_node_3491,438.976,,,30.0,7.6,7.6,7.6,D-22.2E,2018-08-08,DCH4,v23,BM
c5821,-88.0039,42.074556,cust_node_3492,13392.72,,,46.3,49.5,7.6,35.6,D-22.3D,2018-08-08,DCH4,v23,BP
c5822,-88.0039,42.074556,cust_node_3492,3436.112,,,46.3,25.4,7.6,17.8,D-22.3D,2018-08-08,DCH4,v23,BP
c5823,-88.0039,42.074556,cust_node_3492,10440.234,,,46.3,34.3,11.4,26.7,D-22.3D,2018-08-08,DCH4,v23,BP
c5824,-87.996305,42.080692,cust_node_3493,15726.41,,,80.5,40.6,12.7,30.5,D-22.1H,2018-08-08,DCH4,v23,BQ
c5825,-87.996305,42.080692,cust_node_3493,3614.166,,,80.5,27.9,5.1,25.4,D-22.1H,2018-08-08,DCH4,v23,BQ
c5826,-88.026701,42.093395,cust_node_3494,13297.312,2018-08-08 14:00:00,2018-08-08 21:00:00,472.5,36.8,17.8,20.3,D-22.3A,2018-08-08,DCH4,v23,BR
c5827,-88.026701,42.093395,cust_node_3494,17886.329999999998,2018-08-08 14:00:00,2018-08-08 21:00:00,472.5,33.0,20.3,26.7,D-22.3A,2018-08-08,DCH4,v23,BR
c5828,-88.0012,42.073468,cust_node_3495,5331.2480000000005,,,45.0,36.1,7.1,20.8,D-22.1G,2018-08-08,DCH4,v23,BV
c5829,-88.002339,42.079497,cust_node_3496,4718.375999999999,,,34.0,28.4,7.1,23.4,D-22.2G,2018-08-08,DCH4,v23,BX
c5830,-88.024049,42.089226,cust_node_3497,41263.582,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,42.2,27.7,35.3,D-22.3A,2018-08-08,DCH4,v23,CA
c5831,-88.024049,42.089226,cust_node_3497,24227.28,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,48.3,15.2,33.0,D-22.3A,2018-08-08,DCH4,v23,CA
c5832,-88.024049,42.089226,cust_node_3497,11316.672,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,23.6,21.6,22.2,D-22.3A,2018-08-08,DCH4,v23,CA
c5833,-88.024049,42.089226,cust_node_3497,97544.382,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,76.2,22.9,55.9,D-22.3A,2018-08-08,DCH4,v23,CA
c5834,-88.024049,42.089226,cust_node_3497,5741.924,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,25.4,12.7,17.8,D-22.3A,2018-08-08,DCH4,v23,CA
c5835,-88.024049,42.089226,cust_node_3497,2847.096,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,29.4,3.6,26.9,D-22.3A,2018-08-08,DCH4,v23,CA
c5836,-88.024049,42.089226,cust_node_3497,15726.41,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,40.6,12.7,30.5,D-22.3A,2018-08-08,DCH4,v23,CA
c5837,-88.024049,42.089226,cust_node_3497,2342.3119999999994,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,30.2,2.8,27.7,D-22.3A,2018-08-08,DCH4,v23,CA
c5838,-88.024049,42.089226,cust_node_3497,5741.924,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,25.4,12.7,17.8,D-22.3A,2018-08-08,DCH4,v23,CA
c5839,-88.024049,42.089226,cust_node_3497,1767.0,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,31.0,2.0,28.5,D-22.3A,2018-08-08,DCH4,v23,CA
c5840,-88.024049,42.089226,cust_node_3497,15726.41,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,40.6,12.7,30.5,D-22.3A,2018-08-08,DCH4,v23,CA
c5841,-88.024049,42.089226,cust_node_3497,2342.3119999999994,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,30.2,2.8,27.7,D-22.3A,2018-08-08,DCH4,v23,CA
c5842,-88.024049,42.089226,cust_node_3497,25924.632,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,35.6,22.9,31.8,D-22.3A,2018-08-08,DCH4,v23,CA
c5843,-88.024049,42.089226,cust_node_3497,32159.26,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,44.5,20.3,35.6,D-22.3A,2018-08-08,DCH4,v23,CA
c5844,-88.024049,42.089226,cust_node_3497,17886.329999999998,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,33.0,20.3,26.7,D-22.3A,2018-08-08,DCH4,v23,CA
c5845,-88.024049,42.089226,cust_node_3497,13297.312,2018-08-08 14:00:00,2018-08-08 23:00:00,12.8,36.8,17.8,20.3,D-22.3A,2018-08-08,DCH4,v23,CA
c5846,-88.005865,42.074327,cust_node_3498,2579.6400000000003,,,63.0,22.2,8.3,14.0,D-22.3D,2018-08-08,DCH4,v23,CC
c5847,-88.025487,42.076636,cust_node_3499,22605.048000000003,,,77.0,45.7,21.6,22.9,D-22.1A,2018-08-08,DCH4,v23,CE
c5848,-88.012214,42.086115,cust_node_3500,3969.0,,,65.0,27.0,6.0,24.5,D-22.1E,2018-08-08,DCH4,v23,CJ
c5849,-88.001744,42.082775,cust_node_3501,3254.04,,,52.0,26.2,6.9,18.0,D-22.3G,2018-08-08,DCH4,v23,CK
c5850,-88.024699,42.07488,cust_node_3502,24227.28,,,37.0,48.3,15.2,33.0,D-22.1A,2018-08-08,DCH4,v23,CN
c5851,-88.025844,42.072093,cust_node_3503,55158.64,,,72.0,50.8,30.5,35.6,D-21.1A,2018-08-08,DCH4,v23,CT
c5852,-88.004896,42.063978,cust_node_3504,1577.754,,,42.3,33.3,2.3,20.6,D-22.2H,2018-08-08,DCH4,v23,CW
c5853,-88.004896,42.063978,cust_node_3504,2665.872,,,42.3,29.7,3.3,27.2,D-22.2H,2018-08-08,DCH4,v23,CW
c5854,-88.004896,42.063978,cust_node_3504,870.1999999999999,,,42.3,22.9,2.5,15.2,D-22.2H,2018-08-08,DCH4,v23,CW
c5855,-88.026601,42.066758,cust_node_3505,10440.234,,,47.0,34.3,11.4,26.7,D-21.2A,2018-08-08,DCH4,v23,DA
c5856,-88.00412,42.07646,cust_node_3506,3128.1359999999995,,,48.0,28.9,4.1,26.4,D-22.3D,2018-08-08,DCH4,v23,DB
c5857,-88.021225,42.074964,cust_node_3507,9160.128,,,70.0,43.2,7.6,27.9,D-22.1C,2018-08-08,DCH4,v23,DC
c5858,-87.99636,42.076216,cust_node_3508,1908.72,,,18.0,24.1,4.8,16.5,D-22.1H,2018-08-08,DCH4,v23,DI
c5859,-88.018684,42.075643,cust_node_3509,6282.387999999999,,,87.0,34.3,7.6,24.1,D-22.1B,2018-08-08,DCH4,v23,DM
c5860,-88.013851,42.087705,cust_node_3510,4266.408,,,16.0,26.2,6.9,23.6,D-22.1E,2018-08-08,DCH4,v23,DR
c5861,-88.006196,42.073407,cust_node_3511,1207.1280000000002,,,41.0,31.8,1.3,29.2,D-22.3C,2018-08-08,DCH4,v23,DS
c5862,-88.006196,42.073407,cust_node_3511,9522.192,,,41.0,39.4,7.6,31.8,D-22.3C,2018-08-08,DCH4,v23,DS
c5863,-88.017536,42.083563,cust_node_3512,944.0,,,48.0,32.0,1.0,29.5,D-22.1D,2018-08-08,DCH4,v23,DV
c5864,-88.002957,42.090384,cust_node_3513,9522.192,,,70.0,39.4,7.6,31.8,D-22.3E,2018-08-08,DCH4,v23,DX
c5865,-88.008515,42.079288,cust_node_3514,13297.312,,,66.0,36.8,17.8,20.3,D-22.2D,2018-08-08,DCH4,v23,EA
c5866,-88.005726,42.086022,cust_node_3515,13392.72,,,26.0,49.5,7.6,35.6,D-22.2E,2018-08-08,DCH4,v23,ER
c5867,-88.007334,42.075914,cust_node_3516,2342.3119999999994,,,178.0,30.2,2.8,27.7,D-22.3D,2018-08-08,DCH4,v23,EY
c5868,-88.020727,42.089705,cust_node_3517,5741.924,2018-08-08 14:00:00,2018-08-08 21:00:00,76.3,25.4,12.7,17.8,D-22.3A,2018-08-08,DCH4,v23,EZ
c5869,-88.020727,42.089705,cust_node_3517,2665.872,2018-08-08 14:00:00,2018-08-08 21:00:00,76.3,29.7,3.3,27.2,D-22.3A,2018-08-08,DCH4,v23,EZ
c5870,-88.020727,42.089705,cust_node_3517,13297.312,2018-08-08 14:00:00,2018-08-08 21:00:00,76.3,36.8,17.8,20.3,D-22.3A,2018-08-08,DCH4,v23,EZ
c5871,-88.014146,42.082533,cust_node_3518,3436.112,,,52.0,25.4,7.6,17.8,D-22.1D,2018-08-08,DCH4,v23,FB
c5872,-88.001844,42.080236,cust_node_3519,5741.924,,,63.0,25.4,12.7,17.8,D-22.2G,2018-08-08,DCH4,v23,FD
c5873,-88.02673,42.0865,cust_node_3520,2856.78,,,57.0,29.5,3.6,26.9,D-22.2A,2018-08-08,DCH4,v23,FG
c5874,-87.996365,42.075653,cust_node_3521,392.504,,,29.0,32.6,0.4,30.1,D-22.1H,2018-08-08,DCH4,v23,FJ
c5875,-88.001725,42.085277,cust_node_3522,3233.342,,,23.7,28.7,4.3,26.2,D-22.3G,2018-08-08,DCH4,v23,FK
c5876,-88.001725,42.085277,cust_node_3522,5741.924,,,23.7,25.4,12.7,17.8,D-22.3G,2018-08-08,DCH4,v23,FK
c5877,-88.001725,42.085277,cust_node_3522,25924.632,,,23.7,35.6,22.9,31.8,D-22.3G,2018-08-08,DCH4,v23,FK
c5878,-88.025545,42.074927,cust_node_3523,2127.375,,,40.0,30.5,2.5,27.9,D-22.1A,2018-08-08,DCH4,v23,FP
c5879,-88.00363,42.07505,cust_node_3524,10440.234,,,37.0,34.3,11.4,26.7,D-22.3D,2018-08-08,DCH4,v23,FT
c5880,-87.99874,42.080469,cust_node_3525,9800.208,,,33.0,36.8,9.9,26.9,D-22.2G,2018-08-08,DCH4,v23,FU
c5881,-88.028195,42.083018,cust_node_3526,1057.485,,,43.3,22.1,3.3,14.5,D-22.2A,2018-08-08,DCH4,v23,FZ
c5882,-88.028195,42.083018,cust_node_3526,734.7599999999999,,,43.3,23.4,2.0,15.7,D-22.2A,2018-08-08,DCH4,v23,FZ
c5883,-88.028195,42.083018,cust_node_3526,5321.400000000001,,,43.3,36.2,7.0,21.0,D-22.2A,2018-08-08,DCH4,v23,FZ
c5884,-88.005,42.063738,cust_node_3527,17886.329999999998,,,116.0,33.0,20.3,26.7,D-22.2H,2018-08-08,DCH4,v23,GA
c5885,-88.012302,42.072735,cust_node_3528,13392.72,,,10.5,49.5,7.6,35.6,D-22.3C,2018-08-08,DCH4,v23,GD
c5886,-88.012302,42.072735,cust_node_3528,4688.25,,,10.5,28.5,7.0,23.5,D-22.3C,2018-08-08,DCH4,v23,GD
c5887,-88.026099,42.084295,cust_node_3529,3436.112,,,68.0,25.4,7.6,17.8,D-22.2A,2018-08-08,DCH4,v23,GE
c5888,-88.021112,42.0777,cust_node_3530,3880.896,,,68.5,27.2,5.8,24.6,D-22.1B,2018-08-08,DCH4,v23,GF
c5889,-88.021112,42.0777,cust_node_3530,765.0720000000001,,,68.5,32.2,0.8,29.7,D-22.1B,2018-08-08,DCH4,v23,GF
c5890,-88.006383,42.075594,cust_node_3531,944.0,,,84.0,32.0,1.0,29.5,D-22.3D,2018-08-08,DCH4,v23,GI
c5891,-88.010282,42.078856,cust_node_3532,6282.387999999999,,,69.0,34.3,7.6,24.1,D-22.2D,2018-08-08,DCH4,v23,GJ
c5892,-88.00633,42.081639,cust_node_3533,9160.128,,,43.0,43.2,7.6,27.9,D-22.1D,2018-08-08,DCH4,v23,GO
c5893,-88.018634,42.074618,cust_node_3534,5741.924,,,16.0,25.4,12.7,17.8,D-22.1C,2018-08-08,DCH4,v23,GP
c5894,-88.018634,42.074618,cust_node_3534,3383.576,,,16.0,28.4,4.6,25.9,D-22.1C,2018-08-08,DCH4,v23,GP
c5895,-88.000316,42.076598,cust_node_3535,2899.248,,,68.0,32.3,3.3,27.2,D-22.1G,2018-08-08,DCH4,v23,GS
c5896,-88.009157,42.083818,cust_node_3536,15726.41,,,32.0,40.6,12.7,30.5,D-22.2E,2018-08-08,DCH4,v23,GT
c5897,-88.009157,42.083818,cust_node_3536,4303.026,,,32.0,25.9,7.1,23.4,D-22.2E,2018-08-08,DCH4,v23,GT
c5898,-88.009157,42.083818,cust_node_3536,28885.428000000004,,,32.0,36.2,27.9,28.6,D-22.2E,2018-08-08,DCH4,v23,GT
c5899,-87.996414,42.07239,cust_node_3537,5741.924,,,32.0,25.4,12.7,17.8,D-22.1H,2018-08-08,DCH4,v23,GW
c5900,-87.996414,42.07239,cust_node_3537,1611.792,,,32.0,31.2,1.8,28.7,D-22.1H,2018-08-08,DCH4,v23,GW
c5901,-88.001763,42.081899,cust_node_3538,5380.584,,,48.0,35.6,6.6,22.9,D-22.2G,2018-08-08,DCH4,v23,GX
c5902,-88.023699,42.064244,cust_node_3539,823.515,,,46.0,23.1,2.3,15.5,D-21.2A,2018-08-08,DCH4,v23,GY
c5903,-88.026751,42.074727,cust_node_3540,944.0,,,154.0,32.0,1.0,29.5,D-22.1A,2018-08-08,DCH4,v23,GZ
c5904,-88.022429,42.062703,cust_node_3541,4517.855999999999,,,685.0,24.9,8.1,22.4,D-21.2A,2018-08-08,DCH4,v23,HO
c5905,-88.025891,42.065529,cust_node_3542,584.3549999999999,,,79.0,23.9,1.5,16.3,D-21.2A,2018-08-08,DCH4,v23,HQ
c5906,-88.001712,42.084745,cust_node_3543,767.448,,,27.0,32.3,0.8,29.7,D-22.3G,2018-08-08,DCH4,v23,HT
c5907,-87.99606,42.069646,cust_node_3544,32159.26,,,18.3,44.5,20.3,35.6,D-22.2H,2018-08-08,DCH4,v23,IA
c5908,-87.99606,42.069646,cust_node_3544,32159.26,,,18.3,44.5,20.3,35.6,D-22.2H,2018-08-08,DCH4,v23,IA
c5909,-87.99606,42.069646,cust_node_3544,15726.41,,,18.3,40.6,12.7,30.5,D-22.2H,2018-08-08,DCH4,v23,IA
c5910,-88.000563,42.084011,cust_node_3545,1611.792,,,41.0,31.2,1.8,28.7,D-22.3E,2018-08-08,DCH4,v23,IB
c5911,-88.000563,42.084011,cust_node_3545,1057.485,,,41.0,22.1,3.3,14.5,D-22.3E,2018-08-08,DCH4,v23,IB
c5912,-88.000563,42.084011,cust_node_3545,10440.234,,,41.0,34.3,11.4,26.7,D-22.3E,2018-08-08,DCH4,v23,IB
c5913,-88.024636,42.073115,cust_node_3546,5380.584,,,31.0,35.6,6.6,22.9,D-21.1A,2018-08-08,DCH4,v23,ID
c5914,-88.024367,42.082296,cust_node_3547,6282.387999999999,,,77.0,34.3,7.6,24.1,D-22.2B,2018-08-08,DCH4,v23,IE
c5915,-88.002458,42.072909,cust_node_3548,2962.632,,,70.0,29.2,3.8,26.7,D-22.3D,2018-08-08,DCH4,v23,IJ
c5916,-88.01259,42.071521,cust_node_3549,765.0720000000001,,,21.0,32.2,0.8,29.7,D-22.2C,2018-08-08,DCH4,v23,IL
c5917,-88.020551,42.073395,cust_node_3550,25601.184,,,36.0,37.8,24.9,27.2,D-22.1C,2018-08-08,DCH4,v23,IM
